mct_id,MCT_NM,map,avg_re_rate,is_low_mct_re_rate,industry_avg_re_rate,is_low_industry_re_rate,worst_month,worst_rate,best_month,target_per_segment,best_per_type,worst_per_type
D413A3CF88,성수**,호프,21.095555555555600,TRUE,20.30722820236810,TRUE,11,15.0,4,60여,유동고객,신규고객
5D4EDA13E3,건너*,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,60여,유동고객,신규고객
71CEE18F61,예빈*,식료품,21.095555555555600,TRUE,35.174791015069700,FALSE,11,15.0,4,60남,유동고객,거주고객
BDD7EBEC25,전광***,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,1020남,신규고객,거주고객
D9D5B30E21,뺑드**,디저트/베이커리,21.095555555555600,TRUE,27.260075807514800,TRUE,11,15.0,4,60남,유동고객,신규고객
6E35613130,토*,디저트/베이커리,21.095555555555600,TRUE,27.260075807514800,TRUE,11,15.0,4,60남,유동고객,신규고객
A462C0C36E,룻의***,식료품,21.095555555555600,TRUE,35.174791015069700,FALSE,11,15.0,4,40남,유동고객,거주고객
431B6E7893,라이*,중식,21.095555555555600,TRUE,30.6497357992074,FALSE,11,15.0,4,60여,직장고객,신규고객
16CBDF3A48,강남**,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,1020여,유동고객,신규고객
FDC6438DD6,이화***************,한식-탕류,21.095555555555600,TRUE,27.69367664670660,TRUE,11,15.0,4,60여,직장고객,신규고객
1F0AAE3EBE,윤*,일식,21.095555555555600,TRUE,18.8074204312115,TRUE,11,15.0,4,60여,직장고객,신규고객
F789DAA8C6,곱창**,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,1020여,거주고객,신규고객
B2AFB01CC4,종가***,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,유동고객,신규고객
82090124F0,백억******,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60여,유동고객,신규고객
314D6B5043,하남********,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,60여,유동고객,신규고객
AD57E72BC9,하루*******************,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60남,유동고객,신규고객
C5BB2467D5,황금**,일식,21.095555555555600,TRUE,18.8074204312115,TRUE,11,15.0,4,60여,유동고객,신규고객
3530EB5DBA,청춘****,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,60여,유동고객,신규고객
7871F0B0DE,장*,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,유동고객,신규고객
297AE548DB,문츠***,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,60여,유동고객,직장고객
A62225962A,에이***,피자,21.095555555555600,TRUE,24.039927601810000,TRUE,11,15.0,4,60남,유동고객,거주고객
FE3AAF5CCD,세계*********,식료품,21.095555555555600,TRUE,35.174791015069700,FALSE,11,15.0,4,60남,유동고객,거주고객
25FA6C0D0D,플라*******,피자,21.095555555555600,TRUE,24.039927601810000,TRUE,11,15.0,4,60남,유동고객,거주고객
74D5125FD6,베스****,담배,21.095555555555600,TRUE,27.013675213675200,TRUE,11,15.0,4,40여,거주고객,신규고객
6A4747F757,에이********,호프,21.095555555555600,TRUE,20.30722820236810,TRUE,11,15.0,4,30남,유동고객,거주고객
3A286DF61F,짱호***,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,1020여,거주고객,신규고객
972280B725,전주*,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,1020여,유동고객,신규고객
3842954B95,은좌**,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,60여,유동고객,직장고객
84C667217B,시골****,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,거주고객,신규고객
AA429ED22A,라빠*****,호프,21.095555555555600,TRUE,20.30722820236810,TRUE,11,15.0,4,1020여,거주고객,직장고객
86EC52846C,팜티*****,아시안,21.095555555555600,TRUE,21.531689497716900,TRUE,11,15.0,4,60여,유동고객,신규고객
BBC08E8D52,베트*********,아시안,21.095555555555600,TRUE,21.531689497716900,TRUE,11,15.0,4,60여,유동고객,신규고객
5EF2C0673B,블레*,식료품,21.095555555555600,TRUE,35.174791015069700,FALSE,11,15.0,4,60남,유동고객,직장고객
9DF1B9E016,파리********,디저트/베이커리,21.095555555555600,TRUE,27.260075807514800,TRUE,11,15.0,4,60남,유동고객,신규고객
A9F6CC9185,술사*,호프,21.095555555555600,TRUE,20.30722820236810,TRUE,11,15.0,4,1020여,유동고객,신규고객
E8E65B04C4,북촌******,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,40여,유동고객,신규고객
F2357E23BC,제*,농산물,21.095555555555600,TRUE,30.729250493096600,FALSE,11,15.0,4,1020남,거주고객,직장고객
4E0A2F790E,한가******,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,1020여,유동고객,신규고객
1E00B3CC15,럼프**,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,60남,유동고객,신규고객
0C5EE2823A,옥수****,농산물,21.095555555555600,TRUE,30.729250493096600,FALSE,11,15.0,4,1020남,거주고객,직장고객
35F921EEEC,초가*,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,거주고객,직장고객
278EA7FDDE,중화*****,중식,21.095555555555600,TRUE,30.6497357992074,FALSE,11,15.0,4,1020여,거주고객,직장고객
63DAE9B5FE,만리**,중식,21.095555555555600,TRUE,30.6497357992074,FALSE,11,15.0,4,1020여,거주고객,신규고객
9C94746856,맛닭******,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,1020여,거주고객,직장고객
6B2F3998CD,사또**,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,1020여,거주고객,신규고객
ACDE665CFC,지오****,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,60여,유동고객,직장고객
2AB52AC101,수구*,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,60여,거주고객,직장고객
862A6A9582,일인**,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,60여,유동고객,신규고객
DDF9F33035,또바***,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,40여,유동고객,신규고객
9B0DD78098,장어**,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,유동고객,직장고객
E653603CB6,파리*******,디저트/베이커리,21.095555555555600,TRUE,27.260075807514800,TRUE,11,15.0,4,60남,유동고객,신규고객
A7C2307794,콩물*****,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,유동고객,직장고객
8194D2104C,달*,농산물,21.095555555555600,TRUE,30.729250493096600,FALSE,11,15.0,4,1020남,거주고객,직장고객
EF6C8B42CB,프로****,주점,21.095555555555600,TRUE,19.052568119891000,TRUE,11,15.0,4,60여,유동고객,신규고객
869C372EFC,구*,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,1020남,유동고객,신규고객
D756AE959B,소나***,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,60여,유동고객,신규고객
C506E14D73,국수*******,한식-면류,21.095555555555600,TRUE,25.469640820980600,TRUE,11,15.0,4,60남,거주고객,신규고객
CFE1DBB894,명랑*****,분식,21.095555555555600,TRUE,32.302174218475600,FALSE,11,15.0,4,60남,거주고객,신규고객
15136D3E9D,우리*,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,1020여,거주고객,신규고객
052D57B40B,명품********,피자,21.095555555555600,TRUE,24.039927601810000,TRUE,11,15.0,4,1020여,거주고객,직장고객
F15C05A1D9,신사*******,이자카야,21.095555555555600,TRUE,10.664931506849300,TRUE,11,15.0,4,60여,거주고객,직장고객
A162796238,깡통*,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,60여,유동고객,신규고객
1EE63C2F5D,아씨***,호프,21.095555555555600,TRUE,20.30722820236810,TRUE,11,15.0,4,1020여,유동고객,신규고객
235FF4ABE1,남원***,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,거주고객,신규고객
18FC952F28,카페***,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60여,유동고객,신규고객
29B5BE80D4,원할***********,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,60여,유동고객,신규고객
4FECCA34D6,동순*,중식,21.095555555555600,TRUE,30.6497357992074,FALSE,11,15.0,4,1020여,거주고객,직장고객
25B2D74E6B,멕시***,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,1020여,거주고객,직장고객
B0E400DBAB,기분****,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,거주고객,직장고객
C920395745,치킨***,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,1020여,거주고객,신규고객
133FADDC35,메가***********,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60남,거주고객,직장고객
B4A7FA3204,김정********,건강식품,21.095555555555600,TRUE,19.984804381846600,TRUE,11,15.0,4,30남,유동고객,신규고객
B2E0EBD449,전주*******,한식-탕류,21.095555555555600,TRUE,27.69367664670660,TRUE,11,15.0,4,1020여,거주고객,신규고객
3EDB2D7A36,왕십***,포장마자,21.095555555555600,TRUE,19.40686460807600,TRUE,11,15.0,4,1020여,유동고객,직장고객
99DD3929E7,동막*,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,거주고객,신규고객
9174DFCA58,월드*******,주점,21.095555555555600,TRUE,19.052568119891000,TRUE,11,15.0,4,1020여,유동고객,신규고객
15418FA4F2,양*,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,60여,유동고객,신규고객
BC38E02E89,곱창****,한식-탕류,21.095555555555600,TRUE,27.69367664670660,TRUE,11,15.0,4,40여,유동고객,직장고객
20B0361789,진국***,한식-탕류,21.095555555555600,TRUE,27.69367664670660,TRUE,11,15.0,4,1020여,유동고객,신규고객
7638584FB7,왕십*********,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,60여,유동고객,신규고객
708697C149,통통***,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020남,유동고객,거주고객
75E89D6E30,마장*********,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,60남,유동고객,직장고객
4F98FE8D27,운정**,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,30여,유동고객,거주고객
6A6D259BD3,화신****,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020여,유동고객,직장고객
9911CB0D95,둘*,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60여,유동고객,신규고객
8F48DAD41C,봉구*******,호프,21.095555555555600,TRUE,20.30722820236810,TRUE,11,15.0,4,60여,유동고객,신규고객
471640408B,한우****,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,1020여,유동고객,신규고객
92AE5ED1DA,참새****,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,50여,직장고객,신규고객
923C5B0B85,문화****,중식,21.095555555555600,TRUE,30.6497357992074,FALSE,11,15.0,4,1020여,직장고객,신규고객
85D8F9D9BB,불백***,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,1020여,유동고객,신규고객
97852377C5,왕호***,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,1020여,거주고객,신규고객
6B516F9C6C,골목**,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,1020여,직장고객,신규고객
53F5775D15,바람*****,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020남,거주고객,직장고객
4011B78273,이모*****,포장마자,21.095555555555600,TRUE,19.40686460807600,TRUE,11,15.0,4,1020여,거주고객,직장고객
B88DBA7876,초코**,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60여,거주고객,직장고객
C265B15B41,용가*,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,1020여,거주고객,직장고객
543E9DF72E,왕이***,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,1020여,거주고객,직장고객
92D902E4D5,금호**,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020남,거주고객,직장고객
4F4CDEDF32,중앙***,건강식품,21.095555555555600,TRUE,19.984804381846600,TRUE,11,15.0,4,1020남,거주고객,신규고객
1ECD387AAF,신앙***,식료품,21.095555555555600,TRUE,35.174791015069700,FALSE,11,15.0,4,40남,유동고객,직장고객
5F6A947002,신자**,중식,21.095555555555600,TRUE,30.6497357992074,FALSE,11,15.0,4,1020여,유동고객,직장고객
D9B4DCAFB9,삼원***,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,1020여,유동고객,직장고객
39D9285E8D,한우**************,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,1020여,거주고객,신규고객
77912A90AA,착한***,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,유동고객,신규고객
CA3624AE85,탕끓****,반찬,21.095555555555600,TRUE,39.28359756097560,FALSE,11,15.0,4,1020남,거주고객,직장고객
A902A53272,바르********,분식,21.095555555555600,TRUE,32.302174218475600,FALSE,11,15.0,4,1020남,거주고객,직장고객
BF9A1F66F9,문화**,식료품,21.095555555555600,TRUE,35.174791015069700,FALSE,11,15.0,4,1020남,유동고객,거주고객
565439335B,와우**,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,1020남,거주고객,직장고객
FCC01DA1A3,대가******,식료품,21.095555555555600,TRUE,35.174791015069700,FALSE,11,15.0,4,1020남,유동고객,직장고객
25D5913CB4,에그*******,양식,21.095555555555600,TRUE,12.508429210134100,TRUE,11,15.0,4,60남,거주고객,신규고객
1E0C8CD39A,술찾*,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,거주고객,직장고객
18185E33A8,미스**,건강식품,21.095555555555600,TRUE,19.984804381846600,TRUE,11,15.0,4,1020남,유동고객,직장고객
18822DD6FB,정희*******,건강식품,21.095555555555600,TRUE,19.984804381846600,TRUE,11,15.0,4,1020남,거주고객,직장고객
5DEC65272B,허*,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,1020남,거주고객,직장고객
D484C380BF,배스**********,아이스크림/빙수,21.095555555555600,TRUE,34.4909306569343,FALSE,11,15.0,4,60여,거주고객,직장고객
754D53A40B,신앙***,식료품,21.095555555555600,TRUE,35.174791015069700,FALSE,11,15.0,4,1020남,거주고객,직장고객
29BB814FD2,제부*,농산물,21.095555555555600,TRUE,30.729250493096600,FALSE,11,15.0,4,1020남,유동고객,거주고객
082F14367D,은지*,중식,21.095555555555600,TRUE,30.6497357992074,FALSE,11,15.0,4,1020여,거주고객,직장고객
234A71B7B5,돈앤*,일식,21.095555555555600,TRUE,18.8074204312115,TRUE,11,15.0,4,1020남,거주고객,직장고객
B1A8FD3571,파파*********,피자,21.095555555555600,TRUE,24.039927601810000,TRUE,11,15.0,4,1020여,거주고객,직장고객
420900C565,송정**,식료품,21.095555555555600,TRUE,35.174791015069700,FALSE,11,15.0,4,1020여,유동고객,직장고객
15B7F02740,라피**,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60남,유동고객,직장고객
78BFAC9BF1,왕십*****,한식-탕류,21.095555555555600,TRUE,27.69367664670660,TRUE,11,15.0,4,60여,유동고객,신규고객
E8829764C8,명국*,한식-면류,21.095555555555600,TRUE,25.469640820980600,TRUE,11,15.0,4,60여,유동고객,신규고객
050581F0EE,성수****,주점,21.095555555555600,TRUE,19.052568119891000,TRUE,11,15.0,4,40남,신규고객,직장고객
A54C5C9D46,덕수**,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,1020여,직장고객,거주고객
E9807AD4C2,가마****,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,거주고객,신규고객
CD4571800C,유*,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60여,유동고객,신규고객
29F6BB77B3,우*,주점,21.095555555555600,TRUE,19.052568119891000,TRUE,11,15.0,4,1020여,유동고객,신규고객
92ACC6CE0C,원조***,한식-탕류,21.095555555555600,TRUE,27.69367664670660,TRUE,11,15.0,4,1020여,유동고객,신규고객
DD5C3290AF,이디******,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60남,거주고객,신규고객
F1758BF01F,바오*********,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60남,거주고객,신규고객
2B60980E98,화성***,디저트/베이커리,21.095555555555600,TRUE,27.260075807514800,TRUE,11,15.0,4,1020남,거주고객,신규고객
AE9397E158,맛자*,분식,21.095555555555600,TRUE,32.302174218475600,FALSE,11,15.0,4,60여,유동고객,신규고객
9869644D22,우성**,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,30남,유동고객,신규고객
4636AC6E2B,토박***,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020남,유동고객,신규고객
B23694E88A,남양**,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020남,유동고객,직장고객
A8709C1FC5,우성****,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020남,유동고객,직장고객
C67A90C6B4,이영**,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020여,유동고객,신규고객
9313D39511,한미**,농산물,21.095555555555600,TRUE,30.729250493096600,FALSE,11,15.0,4,1020여,유동고객,직장고객
BD61CF1C6B,신우**,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020남,유동고객,거주고객
3A2AB3FD4F,현대**,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020남,유동고객,직장고객
E27BFF4C97,한미****,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020여,유동고객,직장고객
AAEED00881,협*,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020남,유동고객,거주고객
3A8F8A6B41,동강**,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020남,유동고객,직장고객
657E1184BB,대한**,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020남,유동고객,신규고객
AE9390EB40,광장**,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020여,유동고객,직장고객
A0BBC6838F,현대**,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020여,유동고객,직장고객
B4AE01B8FB,태원**,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020여,유동고객,직장고객
48BCC595D9,충북**,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020남,거주고객,신규고객
AA673185F3,일번*,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,60여,유동고객,직장고객
0815A0998B,장어**,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,60여,유동고객,신규고객
6FD96578E7,덴마******,유제품,21.095555555555600,TRUE,6.25,TRUE,11,15.0,4,1020남,거주고객,직장고객
FFD5654C3D,부대***,한식-탕류,21.095555555555600,TRUE,27.69367664670660,TRUE,11,15.0,4,60여,유동고객,신규고객
52F80BA32C,와플*********,디저트/베이커리,21.095555555555600,TRUE,27.260075807514800,TRUE,11,15.0,4,60남,유동고객,직장고객
23D97A4475,양심**,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,60남,유동고객,거주고객
6375E191B5,제육**,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,40여,유동고객,신규고객
D5CFD2B5BF,베네********,피자,21.095555555555600,TRUE,24.039927601810000,TRUE,11,15.0,4,60남,유동고객,신규고객
C356A661EB,이찌*********,호프,21.095555555555600,TRUE,20.30722820236810,TRUE,11,15.0,4,60여,유동고객,신규고객
86C00477EB,헤븐********,주점,21.095555555555600,TRUE,19.052568119891000,TRUE,11,15.0,4,60여,유동고객,직장고객
E19118E99D,혜원****,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,60여,유동고객,직장고객
5C86E37148,아리**,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,60남,유동고객,신규고객
7E27181707,뺑드*,디저트/베이커리,21.095555555555600,TRUE,27.260075807514800,TRUE,11,15.0,4,60남,유동고객,신규고객
F3C5C230B0,페리****,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,1020여,거주고객,직장고객
D87C249A76,특우*,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,1020여,유동고객,신규고객
C87781D0BD,왕십******,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,40여,유동고객,신규고객
8BFD98E420,회동****,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,거주고객,신규고객
98320C58CB,미친***,호프,21.095555555555600,TRUE,20.30722820236810,TRUE,11,15.0,4,60여,거주고객,신규고객
F701A56FBD,황*,주점,21.095555555555600,TRUE,19.052568119891000,TRUE,11,15.0,4,1020여,유동고객,신규고객
60AF617267,시간*********,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,60여,유동고객,신규고객
349995B62A,실내**,포장마자,21.095555555555600,TRUE,19.40686460807600,TRUE,11,15.0,4,60여,유동고객,신규고객
5746FB77CC,둘둘**,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,1020여,유동고객,신규고객
346EB91DC6,갈매*****,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,60여,유동고객,직장고객
894B24DE7E,마산***,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,유동고객,신규고객
2E5E8F46A2,커피****************,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60남,유동고객,신규고객
A92168F09C,열혈**,분식,21.095555555555600,TRUE,32.302174218475600,FALSE,11,15.0,4,60여,거주고객,신규고객
4E5DEDBDDC,바리*******,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60남,거주고객,신규고객
C1C2E714D4,친구**,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,1020여,거주고객,신규고객
F5D2297649,푸라******,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,1020여,거주고객,직장고객
E530039112,리틀************************,아시안,21.095555555555600,TRUE,21.531689497716900,TRUE,11,15.0,4,60여,거주고객,신규고객
80652DABB6,종가**,떡/한과,21.095555555555600,TRUE,33.97482059282370,FALSE,11,15.0,4,1020남,거주고객,신규고객
4F294B4053,페리**,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,1020여,거주고객,신규고객
7AA4E7D85E,무학**,농산물,21.095555555555600,TRUE,30.729250493096600,FALSE,11,15.0,4,1020여,거주고객,직장고객
B0A495C967,교촌*********,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,60여,거주고객,신규고객
B1EF04652A,명*,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,1020여,거주고객,신규고객
ECFD290D4E,한우***,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020남,거주고객,신규고객
C537E1C417,섬김**,떡/한과,21.095555555555600,TRUE,33.97482059282370,FALSE,11,15.0,4,1020남,거주고객,직장고객
84590CFA26,요거**************,아이스크림/빙수,21.095555555555600,TRUE,34.4909306569343,FALSE,11,15.0,4,60여,유동고객,직장고객
D58C9C52D1,호야****,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,1020남,거주고객,신규고객
1C943E0E39,우리***,축산물,21.095555555555600,TRUE,28.537757397473600,TRUE,11,15.0,4,1020남,거주고객,직장고객
151C15F277,할매**,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,60여,거주고객,신규고객
63135A8618,복고*********,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60여,유동고객,신규고객
77B5670808,앨*,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60남,유동고객,신규고객
3291FF9C92,아트***,식료품,21.095555555555600,TRUE,35.174791015069700,FALSE,11,15.0,4,1020남,신규고객,신규고객
D3E9FFD90F,카페**,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60남,유동고객,신규고객
0C8815C811,변산******,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,1020여,유동고객,직장고객
F1D42A1E4A,커농**,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60여,유동고객,신규고객
0B0F5967E0,제주******,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,60여,유동고객,신규고객
CDDFB5390C,숙도**,반찬,21.095555555555600,TRUE,39.28359756097560,FALSE,11,15.0,4,40여,직장고객,신규고객
98C81699B7,잇쇼*,일식,21.095555555555600,TRUE,18.8074204312115,TRUE,11,15.0,4,60여,유동고객,신규고객
E6AD1272C7,비비*,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,60여,거주고객,신규고객
9F5EE1AC15,킴스**,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,1020여,거주고객,신규고객
DB4CA4D632,목로**,카페,21.095555555555600,TRUE,28.747275189093300,TRUE,11,15.0,4,60남,유동고객,직장고객
1CE1551AF3,브릴*,와인바,21.095555555555600,TRUE,9.349826771653540,TRUE,11,15.0,4,60남,유동고객,직장고객
82917C822C,맛집***,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,거주고객,신규고객
208B37B8E4,대성*,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,1020여,거주고객,신규고객
7416E78F80,미정******,한식-기타,21.095555555555600,TRUE,23.09235057932780,TRUE,11,15.0,4,1020여,유동고객,신규고객
8EAFB1D483,둘둘**,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,1020여,거주고객,신규고객
AA5A44BFF2,신성****,한식-육류,21.095555555555600,TRUE,20.125795834682200,TRUE,11,15.0,4,1020여,거주고객,신규고객
7E5AA284CE,동신**,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,1020여,거주고객,신규고객
2F255C75E1,장수**,한식-탕류,21.095555555555600,TRUE,27.69367664670660,TRUE,11,15.0,4,1020여,유동고객,신규고객
781D674024,성수**,백반,21.095555555555600,TRUE,28.875897295820800,TRUE,11,15.0,4,1020여,거주고객,직장고객
1DFD18A8D0,맛닭*******,치킨,21.095555555555600,TRUE,23.45201709401710,TRUE,11,15.0,4,1020여,거주고객,신규고객
4CFC31C924,한낮***,주류,21.095555555555600,TRUE,23.61684964200480,TRUE,11,15.0,4,60남,유동고객,직장고객
6ED6AC9EAE,대한**,한식-면류,21.095555555555600,TRUE,25.469640820980600,TRUE,11,15.0,4,1020여,유동고객,신규고객
