ENCODED_MCT,MCT_NM,HPSN_MCT_ZCD_NM,M12_MAL_1020_RAT,M12_MAL_30_RAT,M12_MAL_40_RAT,M12_MAL_50_RAT,M12_MAL_60_RAT,M12_FME_1020_RAT,M12_FME_30_RAT,M12_FME_40_RAT,M12_FME_50_RAT,M12_FME_60_RAT,RC_M1_SHC_RSD_UE_CLN_RAT,RC_M1_SHC_WP_UE_CLN_RAT,RC_M1_SHC_FLP_UE_CLN_RAT,MCT_UE_CLN_REU_RAT,MCT_UE_CLN_NEW_RAT
D877FBFA11,플라********,커피전문점,9.152533333333333,13.6691375,9.610783333333332,6.729775,2.031070833333333,13.0933,19.489195833333333,13.739216666666666,9.599391666666667,2.8897625,41.56666666666667,26.258333333333336,32.18333333333333,39.782916666666665,5.861249999999999
9041A4EB80,카페****,카페,9.5867,19.464466666666667,11.679566666666666,8.261133333333333,7.641466666666666,7.313300000000001,14.9022,8.920433333333333,6.338866666666667,5.891866666666666,12.533333333333333,35.766666666666666,51.699999999999996,30.323333333333334,65.08666666666666
AA351B2BFF,바이*********,커피전문점,14.33244705882353,13.852935294117646,4.905870588235294,3.2556882352941177,1.2241941176470588,23.879317647058823,22.929417647058823,8.123541176470589,5.438429411764706,2.058158823529412,11.829411764705881,15.335294117647058,72.8529411764706,17.70529411764706,19.68764705882353
01FD0FCC3D,그리*****,카페,7.771414285714286,6.907857142857144,1.5436857142857143,1.4892571428571428,0.76365,38.221442857142854,27.877857142857145,6.1706,6.1036,3.13635,19.592857142857145,35.18571428571429,45.207142857142856,24.07857142857143,28.685000000000002
36FA50BD7D,그릭****,카페,14.002158333333334,11.55965,3.0641083333333334,2.3100916666666667,2.3135333333333334,29.12284166666667,22.698683333333335,6.452558333333333,4.614908333333333,3.9031333333333333,26.208333333333332,25.224999999999998,48.55833333333334,27.519166666666667,26.495833333333334
029F2B4A59,로우*,카페,9.45795,16.278929166666668,6.6412708333333335,3.5469166666666667,0.6503458333333333,16.287883333333333,28.225237500000002,11.5795625,6.223916666666667,1.1204875,18.979166666666668,26.758333333333336,54.26666666666667,27.42,7.809583333333333
E7ADF04349,하*,카페,15.873000000000001,10.511700000000001,2.0664499999999997,2.7935,0.222,34.677,22.9883,4.38355,6.0065,0.528,12.55,6.699999999999999,80.85,5.71,77.94
E7EF031D24,비가*,카페,7.8000625,12.772741666666667,10.663170833333334,11.302208333333333,5.574433333333334,8.537437500000001,13.864758333333334,11.411829166666665,12.139458333333332,5.9339,25.183333333333334,27.633333333333336,47.20416666666667,24.796666666666667,6.074583333333333
AE54B681DC,스위****,카페,7.625333333333334,16.341099999999997,7.512622222222223,6.383677777777778,5.6068999999999996,9.896888888888888,21.503344444444444,9.542933333333334,8.305211111111111,7.2931,43.56666666666666,17.733333333333334,38.71111111111111,15.127777777777778,27.20888888888889
60334AB92C,투썸*********,커피전문점,18.971416666666666,9.398970833333333,5.294575,6.432375,2.025475,26.086916666666667,12.8968625,7.284591666666667,8.813458333333333,2.7703583333333337,38.5625,9.658333333333333,51.78333333333333,36.95583333333334,9.671666666666667
BE0A7DD7AB,더벤*,커피전문점,13.408655555555555,16.557683333333333,10.45956111111111,7.528905555555555,3.2594555555555558,12.824677777777778,15.66453888888889,9.912661111111111,7.209983333333333,3.157211111111111,62.08888888888888,4.744444444444444,33.166666666666664,33.35388888888889,15.519444444444442
C6363F8E19,메가*********,커피전문점,11.858116666666668,14.238570833333334,11.441383333333334,10.608504166666668,5.695,10.162716666666666,12.207262499999999,9.808616666666667,9.0956625,4.884166666666666,58.541666666666664,5.175,36.27916666666667,36.35916666666667,6.211666666666666
AF202842B3,커*,카페,0.940525,4.3422875,7.679220833333333,8.395970833333333,5.715983333333334,2.5928083333333336,11.753545833333334,20.5666125,22.624862500000003,15.384016666666668,65.1125,4.591666666666667,30.304166666666664,32.36833333333333,6.385833333333333
5BB5DF8D62,달다*****,카페,4.102030434782608,11.5706,11.59396956521739,6.483639130434782,3.9576565217391306,6.784926086956522,19.094617391304347,19.171247826086955,10.698969565217391,6.5293,59.160869565217396,5.865217391304348,34.982608695652175,36.46869565217391,14.807391304347826
120283327E,카페***,카페,2.851008333333333,8.059716666666667,13.944658333333335,7.045908333333333,2.6808875000000003,5.194825,14.956949999999999,26.78034166666667,13.462425000000001,5.0316125000000005,72.8875,3.85,23.2625,36.85666666666666,6.00125
E4899A583F,브릭****,카페,18.299320833333333,9.568004166666666,2.966120833333333,3.1410541666666667,1.109175,33.96317916666667,17.681995833333335,5.463045833333333,5.779779166666667,2.040825,30.5625,8.85,60.5875,16.29125,7.120416666666666
FC69270591,미그**************,커피전문점,9.036358333333334,17.833120833333336,10.598437500000001,6.0499125000000005,1.1781125,11.138641666666667,22.033545833333335,13.147395833333334,7.5125874999999995,1.4718875,33.516666666666666,37.24583333333333,29.2375,41.824999999999996,6.604166666666667
502658D9C9,금호**,카페,5.4249833333333335,11.466420833333332,17.816958333333332,10.044695833333334,5.241504166666666,5.687516666666667,11.671079166666667,17.641375,9.863637500000001,5.1626625,70.84583333333333,2.7791666666666663,26.375,20.84375,6.858333333333333
CB42B1688B,카페*************,카페,5.108945833333333,19.02262083333333,9.007512499999999,14.092533333333334,7.011145833333334,4.403554166666667,15.814879166666666,7.8549875,11.919966666666667,5.759687499999999,50.3375,23.212500000000002,26.45,30.882499999999997,6.100833333333334
FF3C3A8704,스페******,카페,22.45232222222222,21.76817777777778,5.0860055555555554,3.7008500000000004,2.2366499999999996,18.48101111111111,17.159599999999998,3.9639944444444444,3.6047055555555554,1.552238888888889,47.43333333333333,12.255555555555555,40.3,20.42833333333333,23.475
2FF80BC960,우*,카페,12.816162499999999,6.4432624999999994,1.7266166666666667,1.5106958333333333,0.38159583333333336,43.30050416666666,21.652570833333332,5.810883333333333,5.076804166666666,1.2767375,9.8375,5.3875,84.77083333333333,9.332916666666668,7.288333333333333
5BC9440DAF,그레******,카페,13.143142857142857,8.211757142857143,2.140414285714286,2.34855,0.75495,33.04971428571429,27.745385714285714,5.081014285714285,5.694307142857143,1.8521928571428572,8.55,6.6,84.8625,5.299285714285714,23.329285714285714
274F7C9F52,H커*****,커피전문점,16.997829166666666,20.07336666666667,5.473420833333333,2.6706749999999997,1.0161,19.635504166666667,23.372466666666668,6.455745833333332,3.087658333333333,1.2047333333333332,18.483333333333334,24.679166666666664,56.833333333333336,33.85375,7.233750000000001
499F119A8A,Ca**************,커피전문점,20.277245833333335,23.3593125,11.882800000000001,6.373625,3.2922499999999997,10.9060875,12.449020833333334,6.333866666666666,3.388875,1.73275,13.295833333333334,32.30833333333333,54.395833333333336,31.193749999999998,5.514166666666667
C65FEFD6D4,투달***************************,커피전문점,11.011408333333334,19.39475416666667,13.757987499999999,10.255983333333333,3.2702500000000003,7.942758333333333,14.2094125,10.046179166666667,7.598183333333334,2.4964166666666667,11.729166666666666,24.212500000000002,64.06666666666666,24.7975,7.180416666666667
8D18C2E99F,달다*******,카페,6.488542857142856,8.319528571428572,7.474371428571429,7.912814285714286,6.085157142857143,11.382885714285715,14.594757142857144,13.111342857142857,13.915757142857142,10.700557142857141,36.41428571428572,11.585714285714285,52.0,19.457142857142856,33.855714285714285
842D25724F,투썸*********,커피전문점,11.815508333333334,10.7880375,7.436141666666667,6.4962333333333335,2.6182833333333333,18.309491666666666,16.7369625,11.559691666666666,10.120433333333333,4.0983833333333335,32.375,6.533333333333334,61.112500000000004,20.232083333333332,7.334583333333334
598E46F283,씨에*****************,커피전문점,9.360566666666667,13.942808333333334,16.668604166666665,9.600783333333334,2.519058333333333,8.651933333333334,12.811358333333333,15.364729166666669,8.778383333333332,2.301775,16.370833333333334,19.704166666666666,63.95416666666667,26.210416666666664,7.334583333333334
6810C7C7CE,카페**,카페,2.2265208333333333,7.043520833333333,10.112583333333333,6.334116666666667,2.4970333333333334,5.6693125,17.7023125,26.104083333333335,16.182550000000003,6.132133333333333,68.24166666666666,5.7,26.075,44.911249999999995,7.654166666666666
72AA2FB49E,투썸************,커피전문점,6.075754166666666,12.868629166666667,11.1878625,6.623658333333334,2.2691375,9.532579166666666,20.118870833333332,17.4621375,10.330508333333333,3.5308625,67.60416666666667,2.120833333333333,30.266666666666666,37.36,7.082916666666667
7069AC584A,카이**,카페,0.8803125,14.5999,12.50711875,3.29796875,2.5063750000000002,1.7321875,28.5626,24.46788125,6.47703125,4.981125,63.268750000000004,4.15,32.575,43.998125,19.26625
5974B075AD,카페**,카페,7.2226125,10.003954166666666,10.946575000000001,9.837920833333333,7.828095833333333,8.510720833333334,11.971045833333333,12.915925,11.503745833333333,9.263570833333334,12.691666666666668,14.575000000000001,72.7375,33.299166666666665,7.046666666666667
61472439B5,얌커*,커피전문점,10.477146666666666,29.46531333333333,6.3954466666666665,3.363646666666667,38.72444666666667,1.44952,3.24802,2.27122,1.2896866666666666,3.3422199999999997,0.0,31.25,68.75,26.084666666666667,0.35333333333333333
7F155740AA,70*****,카페,0.0,0.0,34.53333333333333,52.36666666666667,13.1,0.0,0.0,0.0,0.0,0.0,55.56666666666666,0.0,44.43333333333334,10.833333333333334,59.166666666666664
378C662D8E,빌라******************,카페,12.463522222222222,5.019527777777778,2.3967833333333335,2.2402277777777777,0.6344888888888889,42.04203333333333,17.14713888888889,8.192105555555555,7.626438888888889,2.232177777777778,9.538888888888888,3.9833333333333334,86.47222222222223,9.552777777777777,22.122777777777777
7829A485F0,원스**,카페,6.6281541666666675,9.058541666666667,7.279616666666667,10.517191666666667,10.232366666666666,8.6635125,11.708125,9.507883333333334,13.591141666666667,12.800966666666667,49.833333333333336,11.737499999999999,38.42916666666667,30.827916666666667,9.268749999999999
D2E6E383CD,빽다*******,커피전문점,18.199583333333333,21.56544583333333,9.211491666666667,6.835125000000001,2.414525,13.125416666666666,15.388720833333332,6.634341666666667,4.910708333333333,1.722975,36.604166666666664,15.720833333333333,47.666666666666664,32.40291666666666,6.423333333333333
197C457DEF,소나***,커피전문점,6.342791666666667,8.061104166666667,6.908708333333333,12.096966666666667,14.169404166666666,6.978041666666667,8.884729166666666,7.628791666666667,13.3322,15.5972625,43.4375,10.695833333333333,45.875,27.985833333333332,7.017083333333333
D3F29D0C95,브로*******************,커피전문점,15.219958333333333,14.691175000000001,3.2955,1.4075333333333333,0.5416375,28.013375,27.125491666666665,6.117,2.5924666666666667,1.0000291666666665,10.991666666666667,14.658333333333333,74.3625,20.519166666666667,6.986249999999999
5E5092A910,소미*****,카페,13.815025,10.742979166666666,5.780304166666666,5.3126625,1.9523666666666666,22.384975,18.969520833333334,9.232195833333334,8.595670833333333,3.205966666666667,25.766666666666666,17.141666666666666,57.104166666666664,12.666666666666666,14.407499999999999
9F7E6E0B21,샐러********,카페,10.465412500000001,15.8032875,10.907462500000001,5.4894625,1.074125,13.0345875,20.4592125,14.0300375,7.4855374999999995,1.288375,28.075,8.850000000000001,63.1,33.30375,34.64625
88106077FD,카페***,카페,1.4168857142857143,11.4807,10.8429,4.018057142857143,1.4222571428571429,3.4974,28.105014285714283,26.171385714285716,9.739085714285716,3.2920285714285713,45.07142857142857,17.97142857142857,37.0,25.93,35.51428571428571
1FAF18BB8F,카페********,커피전문점,14.233711764705882,14.150064705882352,6.1789588235294115,4.41575294117647,1.1658705882352942,22.466288235294115,20.52640588235294,8.556335294117646,6.678364705882353,1.6223647058823527,51.182352941176475,7.170588235294118,41.65882352941177,22.878235294117648,21.360588235294117
4AD953D850,빽다*********,커피전문점,10.853575,16.73248125,12.833662499999999,6.452125,3.2999875,10.808925,16.63001875,12.7225875,6.404125,3.2687625,30.525,6.6875,62.78125,31.503125,19.537499999999998
B8F11300C9,케이***,카페,17.110091666666666,9.693254166666668,3.293645833333333,3.4621875,1.3529125000000002,30.023241666666667,18.302579166666668,7.2021875,6.9878125,2.5804208333333336,35.68333333333333,8.291666666666666,56.025,12.717083333333333,9.364583333333334
A5DC44A844,희망****,카페,2.3137,13.117008333333333,19.928370833333336,10.501262500000001,12.070520833333333,1.8238,8.174658333333333,15.846629166666666,8.1112375,8.133645833333334,20.629411764705882,1.1764705882352942,78.19411764705882,10.100833333333334,5.415
FCBDB3C308,블랙***,카페,12.729125,8.6918,11.3862,14.5612,9.685224999999999,9.595875,6.433199999999999,8.5638,11.0638,7.3397749999999995,47.05,8.4,44.575,19.665,58.9575
0C02E54954,컴포*********,커피전문점,13.228416666666668,14.755783333333333,10.142570833333332,8.680079166666667,3.0305458333333335,13.409083333333333,14.819216666666668,10.199095833333333,8.707420833333334,3.0194541666666663,50.71666666666667,9.716666666666667,39.550000000000004,36.28875,6.2683333333333335
DD0FCFEDE6,메가*********,커피전문점,12.180866666666667,15.599804166666667,11.84155,10.0737,5.781804166666666,9.781633333333334,12.525195833333333,9.504283333333333,8.084633333333334,4.639029166666667,42.03333333333333,10.120833333333334,47.833333333333336,33.07666666666667,6.652083333333334
89F36844AE,토프*******,커피전문점,6.283266666666666,11.973912499999999,11.655574999999999,10.749450000000001,9.808804166666667,6.137566666666667,11.751087499999999,11.419424999999999,10.542216666666667,9.678695833333334,37.954166666666666,16.5125,45.541666666666664,27.651666666666667,6.576250000000001
9218EE2A57,챔스*********,카페,10.356795833333333,12.141187500000001,7.5337,7.751533333333334,4.389895833333333,14.268204166666665,16.6588125,10.387133333333333,10.5693,5.939270833333333,44.75416666666666,12.033333333333333,43.208333333333336,43.95541666666667,6.081666666666667
535999101E,매머************,커피전문점,23.315675,8.044008333333332,3.6466333333333334,3.6862666666666666,0.6194166666666666,35.82599166666667,12.689325000000002,5.695033333333334,5.572066666666667,0.9139166666666667,40.5,15.766666666666666,43.73333333333333,40.5425,28.948333333333334
943BBD5F30,세컨****,테이크아웃커피,14.712762500000002,21.325358333333334,11.087175,4.919545833333333,1.5006625,12.4497375,18.907975,9.600325,4.105454166666667,1.3951708333333332,23.849999999999998,36.37083333333333,39.77916666666667,41.209583333333335,16.944583333333334
9DA9844737,젠틀**********,커피전문점,8.91675,18.39085,7.239699999999999,1.37195,1.3138,15.13325,30.85915,12.110299999999999,2.4280500000000003,2.1862000000000004,12.95,48.35,38.7,30.695,78.885
E61969DA0F,컴포*******,커피전문점,15.606020833333334,21.72847916666667,10.205720833333332,5.575316666666667,2.0732666666666666,12.6523125,17.629854166666664,8.290112500000001,4.537183333333334,1.6892333333333334,17.129166666666666,32.40833333333333,50.458333333333336,39.26541666666667,6.829583333333333
FCAF3BA597,레이***,카페,16.36565,9.6900625,2.0522125,1.9834291666666666,0.6605,36.78018333333333,21.86827083333333,4.626954166666667,4.466570833333333,1.4978333333333333,9.645833333333334,10.845833333333333,79.52083333333333,12.192916666666667,7.153333333333333
08A8D396B4,요커***********,카페,12.481171428571429,16.669119047619045,6.016219047619048,3.8898238095238096,1.3055904761904762,18.48549523809524,24.64040476190476,8.807590476190477,5.757795238095238,1.9372666666666667,26.32857142857143,24.390476190476193,49.3,36.90380952380953,15.821428571428571
62EF38C706,라바******,카페,15.40473076923077,11.134684615384616,3.081807692307692,2.4286076923076925,0.4525538461538462,32.00296153846154,23.126853846153843,6.402807692307693,5.056007692307692,0.9397538461538463,10.276923076923076,13.261538461538462,76.46153846153847,13.071538461538463,22.78846153846154
67551595FA,메가**********,커피전문점,10.0204125,10.809404166666667,12.868783333333333,10.180220833333333,4.61505,10.633754166666668,11.473929166666666,13.66455,10.819779166666665,4.909949999999999,66.66250000000001,4.8625,28.46666666666667,40.97416666666667,5.8254166666666665
33706FFD69,개인**,카페,5.702133333333333,10.1561875,10.986883333333333,8.629058333333333,3.6915750000000003,8.8437,15.768812500000001,17.067283333333332,13.420941666666666,5.741758333333333,57.82083333333333,9.004166666666666,33.170833333333334,29.344583333333333,7.013750000000001
4A3538DDC3,컴포**********,커피전문점,12.325344444444445,11.619133333333332,10.737316666666667,9.310266666666667,4.233444444444444,13.2691,12.519755555555555,11.512683333333333,9.984177777777779,4.483222222222222,62.96666666666667,6.916666666666667,30.11111111111111,28.232777777777777,17.403333333333332
C766BAD8FB,빽다*******,커피전문점,12.870620833333334,9.637583333333334,11.140458333333333,8.605379166666667,3.214283333333333,15.4502125,11.554083333333333,13.380375,10.315454166666667,3.8440499999999997,66.125,5.770833333333333,28.099999999999998,38.837916666666665,5.950833333333333
5B1F2A7BA9,매머************,커피전문점,14.8242,13.518955555555557,10.502072222222221,7.3211611111111115,3.375583333333333,15.098022222222223,13.775488888888889,10.703483333333333,7.4288388888888885,3.4466388888888893,65.69999999999999,10.083333333333334,24.227777777777778,39.34722222222222,15.704444444444444
591CBB3B43,카페**,카페,4.3014125000000005,9.8760625,7.9573375,10.070533333333334,7.541641666666667,6.569420833333333,14.628104166666667,12.213495833333333,15.479466666666667,11.375025,35.329166666666666,23.945833333333336,40.725,35.2675,6.5754166666666665
F24F0E217A,피어***,커피전문점,14.091825,20.136729166666665,7.1617291666666665,3.958345833333333,1.8708124999999998,15.729008333333333,22.521604166666666,7.988270833333334,4.420820833333333,2.108354166666667,14.708333333333334,18.970833333333335,66.32083333333334,23.63208333333333,8.21125
A33442D657,오거*,카페,12.14982380952381,6.388252380952381,1.6302,2.032290476190476,0.3188666666666667,42.0597,21.430795238095236,5.231704761904761,7.596280952380952,1.1620857142857144,14.84,7.55,77.59,11.059999999999999,13.908095238095237
7D812F3CC3,메가***********,커피전문점,9.527091666666665,11.045745833333333,10.401145833333333,8.34905,4.7330041666666665,12.106241666666667,14.020920833333333,13.2196875,10.60095,6.000329166666667,59.074999999999996,4.6125,36.30833333333333,39.751666666666665,14.35125
0C074FD60A,사운*******,카페,20.180271428571427,18.491235714285715,1.1605642857142857,1.8939285714285714,0.6707285714285715,30.391157142857143,21.780192857142858,1.5608642857142858,3.134642857142857,0.7507,8.35,5.021428571428571,86.62857142857142,14.081428571428571,27.669999999999998
0E7F1F5130,소*,카페,22.2385125,4.238245833333333,1.0972333333333333,2.770375,0.4873166666666666,49.865654166666666,9.5325875,2.4611,6.217125,1.1001833333333333,27.5625,8.429166666666667,64.0125,25.90125,6.753333333333334
13F02B91F6,그*,카페,21.167554166666665,9.282525,2.862504166666667,2.8599333333333337,0.49403749999999996,36.54494583333334,16.034141666666667,4.974995833333334,4.9234,0.8559625,29.90833333333333,9.466666666666667,60.63333333333333,16.310833333333335,7.602083333333333
0AD9FBF8D6,블레**,카페,3.0023916666666666,12.649020833333333,9.520420833333334,3.0553749999999997,1.7944000000000002,7.039275,29.550979166666668,22.0879125,7.119625,4.1556,70.96666666666667,3.1291666666666664,25.925,44.864583333333336,5.572916666666667
50FC72558D,카페***,카페,10.865116666666667,15.720045833333332,11.882254166666668,8.000295833333334,7.021108333333333,9.418216666666666,13.684120833333333,10.313579166666667,6.987204166666667,6.103891666666667,44.11666666666667,15.958333333333334,39.9375,31.564166666666665,7.064583333333334
3AF3906E1E,슐스*****,카페,7.009652380952381,14.638219047619048,8.789814285714286,9.985019047619048,4.067971428571429,8.866538095238095,18.485590476190477,11.024471428571427,12.257838095238096,4.855838095238095,63.91428571428572,5.904761904761905,30.185714285714283,37.16619047619048,15.487619047619049
EA5FAE889A,더스******,커피전문점,29.928233333333335,8.3565875,4.041212499999999,6.678995833333333,1.4303958333333335,29.3926,8.2309125,3.9754541666666667,6.566837499999999,1.4112708333333333,36.987500000000004,14.620833333333332,48.375,45.625,5.386666666666667
6F17AD6277,화이********,커피전문점,26.90890416666667,6.2081583333333334,3.7742833333333334,6.065633333333333,1.2280875,33.94942916666667,7.875175,4.74655,7.684366666666667,1.5635791666666667,47.25,7.1375,45.60833333333333,45.58625,6.021249999999999
B5E96D7BB4,오잉********,카페,16.172027272727274,3.421918181818182,1.7496954545454544,3.2519363636363634,0.9764954545454546,47.11433636363636,9.8099,5.159395454545455,9.438972727272727,2.9007772727272725,37.61363636363637,8.299999999999999,54.07272727272727,35.42545454545455,13.548181818181819
C078C96A10,피카***,카페,14.673866666666667,23.790508333333335,6.5299625,2.792733333333333,1.0714875,15.3553,24.826158333333336,6.8700375,2.948933333333333,1.1326791666666667,16.504166666666666,30.46666666666667,53.05416666666667,38.865,6.4383333333333335
312F1E6B7B,에이*********,카페,6.6935875,8.143670833333333,4.6775416666666665,2.6490666666666667,1.2723791666666666,21.7939125,26.385495833333334,15.193291666666667,8.950933333333333,4.235954166666667,25.3625,28.53333333333333,46.112500000000004,24.671666666666667,11.184166666666668
E474B338BD,레스***********,카페,15.566095833333334,19.350075,11.328554166666668,7.498450000000001,2.907204166666667,11.842237500000001,14.787424999999999,8.758945833333334,5.7057166666666665,2.2552958333333333,16.666666666666668,23.537499999999998,59.791666666666664,33.63291666666667,6.752916666666667
387BDBCD80,웜히*,카페,8.0125125,4.581575,1.7754874999999999,1.5833166666666667,0.4256125,42.158320833333335,22.372591666666665,9.228679166666668,7.675016666666667,2.1868875,21.150000000000002,18.366666666666667,60.49166666666667,16.525833333333335,8.4825
79892ACBB1,메가*********,커피전문점,14.3808125,13.790158333333332,9.792116666666667,9.022025000000001,4.014854166666667,13.802520833333332,13.259841666666667,9.407883333333332,8.673808333333334,3.8643125,38.32083333333333,16.758333333333333,44.92916666666667,33.865,7.239166666666667
94502BA9DC,묘*,카페,14.413595833333334,5.677166666666667,1.5477791666666667,1.9708083333333333,0.4419416666666667,45.09890416666667,17.985333333333333,5.1438875,6.312525,1.3955583333333335,5.75,3.2458333333333336,91.02916666666665,5.55125,8.725
3DE5786D97,위켄********************,카페,14.681966666666666,16.349766666666667,7.031311111111111,4.135766666666666,1.42435,18.968033333333334,21.089122222222223,9.1298,5.347566666666667,1.8312055555555555,14.788888888888888,11.677777777777777,73.51111111111112,8.389444444444443,21.890555555555554
80920DEE31,퍼머*****,카페,15.761485714285714,8.287257142857143,0.7982714285714286,1.0707,0.2503,44.56708571428572,23.19845714285714,2.273157142857143,3.072157142857143,0.7068428571428571,6.985714285714286,7.6000000000000005,85.41428571428571,15.892857142857142,38.08
2AF934A41E,꼬모***********,카페,15.080366666666668,8.966975,1.8778666666666668,1.9913333333333334,0.4058083333333333,38.1738,22.712191666666666,4.755466666666666,5.021166666666667,1.0191916666666667,9.679166666666667,7.508333333333334,82.82083333333334,15.277083333333332,11.107916666666666
8C96D7ED90,까사*****,카페,11.261783333333334,14.429625,6.7426708333333325,3.9595249999999997,1.0500916666666666,18.93405,24.082875,11.173995833333334,6.615475,1.754075,31.09583333333333,14.916666666666666,53.97083333333333,28.489583333333332,7.0058333333333325
BFDC273AED,언니**,커피전문점,8.875629166666666,20.375420833333333,15.655120833333333,12.365083333333333,6.379208333333334,5.032704166666666,11.553745833333332,8.924045833333333,7.13075,3.6957916666666666,50.2875,11.908333333333333,37.800000000000004,41.17875,6.2575
770CC873E4,글리*,카페,9.651208333333333,10.839608333333333,3.1198333333333337,2.057875,0.9700208333333333,31.377958333333336,25.72289166666667,7.988499999999999,5.837958333333333,2.4508125,21.650000000000002,5.691666666666666,72.66250000000001,17.645416666666666,16.607916666666664
4018B532A8,탐앤********,카페,18.406054166666667,17.535570833333335,8.005720833333333,6.463595833333334,2.373441666666667,16.4356125,15.701929166666666,7.181779166666666,5.765570833333332,2.130725,20.120833333333334,11.704166666666666,68.18333333333334,19.533333333333335,7.840416666666667
6DFE8B7651,카페******************,카페,13.549133333333332,17.744866666666667,6.6925083333333335,3.1988708333333338,0.8899833333333333,18.5467,24.4468,9.278325,4.4344624999999995,1.23085,12.729166666666666,41.5625,45.7125,47.88125,6.224166666666666
966680A20F,메가***********,커피전문점,17.743216666666665,15.206079166666667,8.296108333333335,5.887833333333333,1.6836833333333334,18.594283333333333,15.935587499999999,8.691391666666666,6.178833333333333,1.7663166666666665,24.6875,14.066666666666668,61.24166666666667,25.57166666666667,7.986250000000001
A92743CA52,무브************,카페,14.844058333333335,8.318404166666667,2.7719416666666667,2.1706833333333333,0.5200208333333333,36.814275,20.769095833333335,7.019725,5.458483333333334,1.3133125,6.591666666666666,15.0,78.425,12.917083333333332,9.3075
C7F49C4961,제이*,카페,14.245854166666668,24.904175,11.601895833333332,8.2438875,3.6843958333333333,8.387479166666667,14.841658333333333,7.035604166666666,4.9019458333333334,2.1739375,9.137500000000001,44.5625,46.29583333333333,38.875,6.57
DA4DC755CB,송정**,커피전문점,12.43213125,14.96376875,8.07066875,4.9589,2.59676875,16.47411875,19.81123125,10.66683125,6.57235,3.44698125,30.818749999999998,9.64375,59.525,18.38625,20.98125
E6BF54CE96,뚝섬******,커피전문점,17.799133333333334,16.309341666666665,7.601895833333334,4.033220833333334,1.4376958333333334,19.980033333333335,18.244825,8.4939375,4.4876125,1.5998041666666667,18.820833333333333,27.974999999999998,53.22083333333333,27.763333333333335,7.111666666666667
B8C1E9F4C6,오*,카페,12.77336,14.31134,4.4162333333333335,2.4127199999999998,0.41663333333333336,24.859973333333336,26.595326666666665,8.670433333333333,4.660613333333333,0.8966999999999999,17.946666666666665,30.59333333333333,51.46666666666667,28.84,16.865333333333336
474B033710,파스*******,커피전문점,15.612783333333333,15.25625,8.259183333333334,7.9425083333333335,3.7209958333333333,15.141383333333332,14.78125,7.994983333333334,7.686658333333334,3.6040041666666665,22.545833333333334,15.7125,61.737500000000004,23.538750000000004,7.48
50A34DE644,매머***********,커피전문점,17.842112500000002,24.257141666666666,11.13765,6.501520833333333,1.6581833333333333,11.262054166666667,15.234525,6.983183333333334,4.065145833333333,1.0459833333333333,11.174999999999999,45.37916666666666,43.4375,48.643750000000004,6.1691666666666665
BF95976F07,파트**********,커피전문점,17.86901,14.62018,4.4991900000000005,1.44973,2.1126300000000002,15.42099,28.09982,9.68081,2.58027,3.64737,15.459999999999999,26.119999999999997,58.4,27.645999999999997,35.913
180F6A644D,컴포********,커피전문점,17.833875000000003,14.070470833333333,5.858525,4.280220833333334,1.5966291666666665,23.061958333333333,18.171195833333332,7.574808333333333,5.523945833333333,2.0617041666666664,11.237499999999999,22.05,66.69583333333334,26.4175,8.049166666666666
96CC46E113,따우******,카페,12.60572,8.0743,2.39852,1.6847,0.34192,37.634280000000004,24.0657,7.16148,5.035299999999999,1.0180799999999999,7.220000000000001,7.279999999999999,85.52000000000001,11.306000000000001,47.251999999999995
2445E4D19D,로우*,카페,17.221758333333334,17.929258333333333,3.98835,2.2489666666666666,0.9098291666666666,23.469908333333333,24.462408333333332,5.44915,3.0718666666666667,1.2443375,8.708333333333334,10.2125,81.07916666666667,19.676666666666666,7.9366666666666665
56AB36BDAF,메탈***,카페,18.32759411764706,10.478629411764706,3.952464705882353,2.8380529411764703,0.6349352941176472,32.29005294117647,18.427252941176473,6.953417647058823,4.991358823529412,1.1121235294117646,8.357142857142858,8.185714285714285,83.47142857142856,5.801176470588236,14.35764705882353
37AA28CAF8,스테*,카페,16.137800000000002,8.588995833333334,2.0834708333333336,2.0191041666666667,0.5128458333333333,38.89136666666666,20.677670833333334,5.0123625,4.855895833333333,1.2371541666666668,6.220833333333334,10.570833333333333,83.2,9.63125,8.255
693A6576E9,매머**************,커피전문점,20.4576,23.541079166666666,10.302458333333334,6.503333333333334,2.7906833333333334,11.734066666666665,13.475587500000001,5.901708333333333,3.7258333333333336,1.59265,13.104166666666666,31.96666666666667,54.9125,44.659166666666664,6.919583333333333
335B38273C,아쿠***************,카페,14.755691666666666,7.113775,2.1812083333333336,1.9965666666666666,0.3388583333333333,41.34430833333333,19.827891666666666,5.968791666666667,5.528433333333333,0.9403083333333333,5.416666666666667,5.5125,89.06666666666666,5.557083333333334,10.975
434671439E,러프**,카페,16.622604166666665,3.8100416666666668,0.9735708333333334,1.577,0.20803333333333332,54.99822916666667,12.585791666666665,3.2639291666666668,5.2605,0.7003,5.179166666666666,5.3875,89.44166666666666,10.446250000000001,9.168750000000001
